index,sent_lat,sent_lon,received_lat,received_lon,received_snr,received_rssi
6384,32.72690964,-117.2284088,32.72312371,-117.2284088,-9.800000191,-122
6524,32.72690964,-117.228157,32.72312371,-117.228157,-12,-123
6550,32.72690964,-117.2283325,32.72312371,-117.2283325,-9.800000191,-118
6606,32.72690964,-117.2282639,32.72869054,-117.2282639,6,-106
3688,32.72691345,-117.2284012,32.72037261,-117.2284012,-13.80000019,-115
3733,32.72691345,-117.228241,32.728128,-117.228241,3,-106
3779,32.72691345,-117.2282944,32.72869054,-117.2282944,1.5,-113
3951,32.72691345,-117.2279739,32.72452943,-117.2279739,-14,-124
4117,32.72691345,-117.2282181,32.72869054,-117.2282181,-3.200000048,-116
4820,32.72691345,-117.2282715,32.73579456,-117.2282715,-13.19999981,-119
5214,32.72691345,-117.2281723,32.728128,-117.2281723,-9,-120
5221,32.72691345,-117.2282639,32.728128,-117.2282639,-5.800000191,-115
5247,32.72691345,-117.2281799,32.72869054,-117.2281799,-11.80000019,-124
5266,32.72691345,-117.2281265,32.728128,-117.2281265,-4.5,-115
5268,32.72691345,-117.228157,32.72869054,-117.228157,-9,-122
6115,32.72691345,-117.2282181,32.72869054,-117.2282181,-1.5,-114
6207,32.72691345,-117.2282333,32.72037261,-117.2282333,-4.5,-115
6334,32.72691345,-117.2282486,32.72037261,-117.2282486,-8,-115
6336,32.72691345,-117.2281952,32.72037261,-117.2281952,-5.5,-114
6342,32.72691345,-117.2283478,32.72869054,-117.2283478,-8.800000191,-119
6366,32.72691345,-117.2283554,32.728128,-117.2283554,6.199999809,-103
6379,32.72691345,-117.2283249,32.72037261,-117.2283249,-7,-115
6495,32.72691345,-117.228241,32.72869054,-117.228241,-13,-125
6499,32.72691345,-117.2282562,32.72671525,-117.2282562,-13.80000019,-130
6538,32.72691345,-117.2283783,32.72312371,-117.2283783,-11.19999981,-120
3613,32.72691727,-117.2284012,32.72671525,-117.2284012,-10.80000019,-125
3663,32.72691727,-117.228241,32.72869054,-117.228241,6.800000191,-104
3732,32.72691727,-117.2282715,32.72869054,-117.2282715,5,-102
3773,32.72691727,-117.2282867,32.72037261,-117.2282867,-12.5,-115
3841,32.72691727,-117.2281799,32.72869054,-117.2281799,-0.800000012,-114
3888,32.72691727,-117.2282639,32.72869054,-117.2282639,1.200000048,-112
4007,32.72691727,-117.2283554,32.728128,-117.2283554,4.800000191,-103
4019,32.72691727,-117.2285156,32.72869054,-117.2285156,-9.5,-118
4024,32.72691727,-117.2283401,32.728128,-117.2283401,1.200000048,-107
4040,32.72691727,-117.2279816,32.72869054,-117.2279816,-3,-114
4108,32.72691727,-117.2282486,32.72869054,-117.2282486,-7.800000191,-122
4814,32.72691727,-117.2282639,32.72869054,-117.2282639,-4,-115
4823,32.72691727,-117.2282715,32.72671525,-117.2282715,-0.800000012,-116
5931,32.72691727,-117.2281876,32.72037261,-117.2281876,-10,-116
5976,32.72691727,-117.2284698,32.72671525,-117.2284698,-13,-128
5983,32.72691727,-117.2281952,32.73386694,-117.2281952,-11.80000019,-117
6002,32.72691727,-117.2281952,32.72671525,-117.2281952,-12.19999981,-126
6006,32.72691727,-117.2283249,32.72037261,-117.2283249,3.200000048,-109
6175,32.72691727,-117.2282715,32.72869054,-117.2282715,0.200000003,-110
6178,32.72691727,-117.2283859,32.73386694,-117.2283859,-13.5,-118
6185,32.72691727,-117.2282715,32.72312371,-117.2282715,-11.19999981,-117
6291,32.72691727,-117.228302,32.72312371,-117.228302,-8.199999809,-121
6297,32.72691727,-117.2283401,32.72037261,-117.2283401,-5.5,-114
6317,32.72691727,-117.2283325,32.72452943,-117.2283325,-13.80000019,-127
6345,32.72691727,-117.2282944,32.72869054,-117.2282944,-3.200000048,-115
6421,32.72691727,-117.2282257,32.72312371,-117.2282257,-15.5,-124
6480,32.72691727,-117.2283783,32.72869054,-117.2283783,3.799999952,-113
6529,32.72691727,-117.2287292,32.72869054,-117.2287292,2.799999952,-110
6605,32.72691727,-117.2283325,32.72869054,-117.2283325,0.200000003,-106
3707,32.72692108,-117.228157,32.72869054,-117.228157,5,-104
3765,32.72692108,-117.228302,32.72869054,-117.228302,5.5,-107
3799,32.72692108,-117.2282028,32.72869054,-117.2282028,-1.799999952,-115
3972,32.72692108,-117.2281799,32.72869054,-117.2281799,-2.799999952,-114
4023,32.72692108,-117.2282791,32.73386694,-117.2282791,-15,-120
4107,32.72692108,-117.2282028,32.72869054,-117.2282028,-5.800000191,-119
4335,32.72692108,-117.2282867,32.73579456,-117.2282867,-12.19999981,-112
4494,32.72692108,-117.2282944,32.72869054,-117.2282944,9.5,-95
4643,32.72692108,-117.2282944,32.728128,-117.2282944,1.799999952,-106
4655,32.72692108,-117.2282867,32.72869054,-117.2282867,8.800000191,-95
4687,32.72692108,-117.2282944,32.73186885,-117.2282944,-16,-133
4815,32.72692108,-117.2282715,32.72671525,-117.2282715,-1.200000048,-114
4826,32.72692108,-117.2283096,32.72869054,-117.2283096,7.800000191,-98
4828,32.72692108,-117.228302,32.72312371,-117.228302,-6.5,-117
6040,32.72692108,-117.2281952,32.73386694,-117.2281952,-12.80000019,-118
6133,32.72692108,-117.2283401,32.72869054,-117.2283401,-7,-117
6187,32.72692108,-117.228241,32.72037261,-117.228241,-6,-115
6266,32.72692108,-117.2282867,32.72869054,-117.2282867,-2.799999952,-114
6292,32.72692108,-117.2282867,32.72671525,-117.2282867,-16.79999924,-132
6341,32.72692108,-117.2283554,32.72312371,-117.2283554,-8,-120
6549,32.72692108,-117.2283554,32.73386694,-117.2283554,-16.20000076,-121
6558,32.72692108,-117.2283707,32.72869054,-117.2283707,-2,-115
6561,32.72692108,-117.2283096,32.72312371,-117.2283096,-12.5,-121
6592,32.72692108,-117.2283325,32.72037261,-117.2283325,-2.5,-115
6595,32.72692108,-117.2283936,32.72869054,-117.2283936,4.199999809,-106
3599,32.7269249,-117.2284775,32.72869054,-117.2284775,5.199999809,-103
3612,32.7269249,-117.2283249,32.72671525,-117.2283249,-12.5,-127
3712,32.7269249,-117.2281952,32.72869054,-117.2281952,1.200000048,-110
3731,32.7269249,-117.2282715,32.728128,-117.2282715,6.199999809,-104
3771,32.7269249,-117.2281799,32.72869054,-117.2281799,7.199999809,-101
3859,32.7269249,-117.2281113,32.72869054,-117.2281113,0.200000003,-113
3928,32.7269249,-117.2283783,32.73386694,-117.2283783,-16.5,-120
4138,32.7269249,-117.2282028,32.728128,-117.2282028,7,-101
4403,32.7269249,-117.2282562,32.72869054,-117.2282562,8,-97
4495,32.7269249,-117.2283096,32.72869054,-117.2283096,7,-105
4816,32.7269249,-117.2282639,32.72312371,-117.2282639,-14.5,-124
4821,32.7269249,-117.2282639,32.74718145,-117.2282639,-10.5,-122
4825,32.7269249,-117.228302,32.72312371,-117.228302,-13.5,-128
4827,32.7269249,-117.2283096,32.72869054,-117.2283096,6.5,-102
4906,32.7269249,-117.2283096,32.72869054,-117.2283096,-2,-113
4914,32.7269249,-117.2283478,32.72452943,-117.2283478,-16,-129
5961,32.7269249,-117.2281418,32.72869054,-117.2281418,-0.5,-111
5973,32.7269249,-117.2282639,32.72312371,-117.2282639,-14.19999981,-124
5975,32.7269249,-117.2283096,32.73386694,-117.2283096,-14,-118
6001,32.7269249,-117.2281418,32.73186885,-117.2281418,-16.20000076,-133
6010,32.7269249,-117.2282104,32.72869054,-117.2282104,-0.800000012,-111
6075,32.7269249,-117.2283096,32.72312371,-117.2283096,-8.5,-122
6176,32.7269249,-117.2282791,32.72671525,-117.2282791,-16.79999924,-133
6190,32.7269249,-117.2282257,32.72869054,-117.2282257,-2,-114
6335,32.7269249,-117.2282639,32.72869054,-117.2282639,-0.800000012,-115
6338,32.7269249,-117.2282639,32.73386694,-117.2282639,-15.19999981,-120
6419,32.7269249,-117.2281647,32.72671525,-117.2281647,-17,-133
6422,32.7269249,-117.2282867,32.72869054,-117.2282867,-0.800000012,-112
6482,32.7269249,-117.228363,32.72869054,-117.228363,-0.5,-114
6486,32.7269249,-117.2282104,32.728128,-117.2282104,7.800000191,-100
6580,32.7269249,-117.2282867,32.72869054,-117.2282867,8.199999809,-102
6601,32.7269249,-117.2282715,32.72869054,-117.2282715,3,-109
3617,32.72692871,-117.228508,32.72869054,-117.228508,5.5,-105
3645,32.72692871,-117.228241,32.72671525,-117.228241,-17,-133
3743,32.72692871,-117.2282181,32.72869054,-117.2282181,-3.200000048,-113
3757,32.72692871,-117.2282562,32.72869054,-117.2282562,-1.799999952,-112
3774,32.72692871,-117.2283401,32.728128,-117.2283401,4,-105
3786,32.72692871,-117.2282715,32.72869054,-117.2282715,4.5,-104
3817,32.72692871,-117.2281723,32.72869054,-117.2281723,-0.200000003,-110
3830,32.72692871,-117.2282104,32.72869054,-117.2282104,-7,-121
3871,32.72692871,-117.2282333,32.72869054,-117.2282333,-0.200000003,-112
4336,32.72692871,-117.2282867,32.73386694,-117.2282867,-15.19999981,-121
4700,32.72692871,-117.2283096,32.72869054,-117.2283096,7.199999809,-99
4817,32.72692871,-117.2282715,32.72312371,-117.2282715,-12.19999981,-122
4819,32.72692871,-117.2282715,32.74718145,-117.2282715,-7.5,-118
4822,32.72692871,-117.2282715,32.74718145,-117.2282715,-8,-117
4824,32.72692871,-117.2282715,32.72452943,-117.2282715,-4.800000191,-117
5215,32.72692871,-117.2282715,32.72869054,-117.2282715,-9.5,-122
5271,32.72692871,-117.2283401,32.72869054,-117.2283401,-1.200000048,-113
6031,32.72692871,-117.2281723,32.72037261,-117.2281723,2.5,-109
6295,32.72692871,-117.2282257,32.72312371,-117.2282257,-9.199999809,-121
6321,32.72692871,-117.2281952,32.72312371,-117.2281952,-11.80000019,-125
6361,32.72692871,-117.2283325,32.72869054,-117.2283325,-2.200000048,-114
6431,32.72692871,-117.2282867,32.728128,-117.2282867,7.800000191,-101
6474,32.72692871,-117.2283325,32.72037261,-117.2283325,-5.5,-117
6532,32.72692871,-117.2281647,32.72452943,-117.2281647,-15,-125
6539,32.72692871,-117.2283859,32.728128,-117.2283859,3,-103
6547,32.72692871,-117.2283249,32.728128,-117.2283249,6.800000191,-102
3601,32.72693253,-117.2283173,32.72869054,-117.2283173,4.5,-104
3641,32.72693253,-117.2281799,32.72869054,-117.2281799,4,-111
3694,32.72693253,-117.2282562,32.72869054,-117.2282562,5.800000191,-107
3734,32.72693253,-117.228096,32.72869054,-117.228096,-2.200000048,-115
3740,32.72693253,-117.2282181,32.72869054,-117.2282181,3,-108
3776,32.72693253,-117.2283096,32.72869054,-117.2283096,4,-107
4144,32.72693253,-117.2282867,32.72869054,-117.2282867,-3.200000048,-116
4334,32.72693253,-117.2282944,32.72037261,-117.2282944,-2.799999952,-115
4337,32.72693253,-117.2282867,32.72869054,-117.2282867,11.19999981,-97
4360,32.72693253,-117.2282867,32.72312371,-117.2282867,-7.199999809,-120
4429,32.72693253,-117.228302,32.72869054,-117.228302,9.199999809,-96
4596,32.72693253,-117.2282715,32.73579456,-117.2282715,-9.5,-119
4642,32.72693253,-117.2282944,32.73386694,-117.2282944,-14.80000019,-119
4695,32.72693253,-117.2283173,32.73579456,-117.2283173,-9.199999809,-119
4698,32.72693253,-117.2283096,32.728128,-117.2283096,6.5,-101
4769,32.72693253,-117.2283173,32.73386694,-117.2283173,-10.19999981,-116
4812,32.72693253,-117.2282791,32.72869054,-117.2282791,6.5,-102
4818,32.72693253,-117.2282867,32.72869054,-117.2282867,-8.199999809,-123
4908,32.72693253,-117.2283478,32.72037261,-117.2283478,-13.19999981,-114
5128,32.72693253,-117.228775,32.72037261,-117.228775,-0.5,-114
5244,32.72693253,-117.228302,32.728128,-117.228302,-3,-112
5423,32.72693253,-117.2282639,32.72869054,-117.2282639,4.800000191,-104
5942,32.72693253,-117.2283249,32.72869054,-117.2283249,4.800000191,-106
5954,32.72693253,-117.2283249,32.73386694,-117.2283249,-14.5,-118
5988,32.72693253,-117.2279816,32.72869054,-117.2279816,4,-106
6004,32.72693253,-117.2282791,32.73386694,-117.2282791,-12.19999981,-117
6132,32.72693253,-117.2283554,32.72869054,-117.2283554,-2,-113
6195,32.72693253,-117.2282639,32.72037261,-117.2282639,-4.5,-114
6239,32.72693253,-117.2284241,32.72312371,-117.2284241,-9.800000191,-122
6252,32.72693253,-117.2283173,32.72869054,-117.2283173,-3,-115
6267,32.72693253,-117.2283707,32.73579456,-117.2283707,-13.5,-117
6364,32.72693253,-117.2283859,32.72869054,-117.2283859,-2.799999952,-114
6456,32.72693253,-117.2284012,32.728128,-117.2284012,4.199999809,-103
6478,32.72693253,-117.2283401,32.728128,-117.2283401,9.199999809,-102
6567,32.72693253,-117.2283173,32.72869054,-117.2283173,-7.5,-118
3667,32.72693634,-117.228241,32.72869054,-117.228241,2.799999952,-108
3695,32.72693634,-117.2281113,32.728128,-117.2281113,-1.200000048,-109
3701,32.72693634,-117.2282257,32.728128,-117.2282257,4.199999809,-105
3719,32.72693634,-117.2282715,32.72869054,-117.2282715,0.5,-112
3727,32.72693634,-117.2280807,32.72869054,-117.2280807,-6.800000191,-116
3753,32.72693634,-117.2282791,32.728128,-117.2282791,0.5,-110
3783,32.72693634,-117.2282791,32.72037261,-117.2282791,-14.19999981,-119
3788,32.72693634,-117.2282639,32.72869054,-117.2282639,0,-112
3802,32.72693634,-117.2283173,32.728128,-117.2283173,-1.5,-111
3879,32.72693634,-117.2283401,32.72869054,-117.2283401,-0.200000003,-111
4338,32.72693634,-117.2282867,32.72869054,-117.2282867,3.200000048,-98
4350,32.72693634,-117.2282867,32.72869054,-117.2282867,7.800000191,-94
4359,32.72693634,-117.2282944,32.728128,-117.2282944,8.5,-105
4402,32.72693634,-117.2282486,32.72869054,-117.2282486,8.199999809,-94
4428,32.72693634,-117.2283096,32.72869054,-117.2283096,8.5,-96
4493,32.72693634,-117.2282944,32.73186885,-117.2282944,-17.79999924,-135
4595,32.72693634,-117.2282944,32.73386694,-117.2282944,-12.5,-116
4603,32.72693634,-117.2282639,32.73386694,-117.2282639,-8.5,-114
4641,32.72693634,-117.2283096,32.73579456,-117.2283096,-8.5,-120
4644,32.72693634,-117.2283096,32.73386694,-117.2283096,-8.800000191,-114
4651,32.72693634,-117.2283173,32.72869054,-117.2283173,8.800000191,-101
4688,32.72693634,-117.228302,32.74718145,-117.228302,-8.5,-118
4697,32.72693634,-117.2283096,32.73386694,-117.2283096,-16.20000076,-120
4699,32.72693634,-117.2283096,32.72869054,-117.2283096,2,-112
4701,32.72693634,-117.2282944,32.72869054,-117.2282944,9.5,-95
4829,32.72693634,-117.2282639,32.73186885,-117.2282639,-15.19999981,-132
4913,32.72693634,-117.2283401,32.73386694,-117.2283401,-16.20000076,-118
5187,32.72693634,-117.2281647,32.728128,-117.2281647,4.199999809,-112
5932,32.72693634,-117.228157,32.72037261,-117.228157,-10.80000019,-111
6060,32.72693634,-117.2282028,32.72869054,-117.2282028,3,-109
6085,32.72693634,-117.2283249,32.72869054,-117.2283249,2.200000048,-108
6131,32.72693634,-117.2283554,32.72869054,-117.2283554,-2.799999952,-114
6157,32.72693634,-117.2283325,32.72869054,-117.2283325,-13.80000019,-121
6167,32.72693634,-117.2283096,32.72312371,-117.2283096,-14,-124
6169,32.72693634,-117.2283173,32.72869054,-117.2283173,-1.5,-114
6193,32.72693634,-117.2282791,32.72671525,-117.2282791,-13.80000019,-128
6236,32.72693634,-117.2284317,32.72869054,-117.2284317,2.799999952,-108
6245,32.72693634,-117.2283859,32.72869054,-117.2283859,-8.5,-121
6258,32.72693634,-117.228157,32.72869054,-117.228157,-9.5,-123
6304,32.72693634,-117.2283173,32.73386694,-117.2283173,-15,-119
6314,32.72693634,-117.2283783,32.728128,-117.2283783,4.800000191,-103
6420,32.72693634,-117.2282257,32.73386694,-117.2282257,-14,-118
6430,32.72693634,-117.2283249,32.7226324,-117.2283249,-17,-133
6487,32.72693634,-117.2282791,32.72869054,-117.2282791,-0.200000003,-114
6581,32.72693634,-117.2282715,32.72037261,-117.2282715,-2.799999952,-114
6583,32.72693634,-117.228302,32.73386694,-117.228302,-11.5,-116
6591,32.72693634,-117.2283401,32.72037261,-117.2283401,-5.800000191,-113
3592,32.72694016,-117.228302,32.72671525,-117.228302,-9,-123
3598,32.72694016,-117.228363,32.72869054,-117.228363,9.5,-106
3709,32.72694016,-117.2281494,32.72869054,-117.2281494,-1.799999952,-110
3750,32.72694016,-117.228302,32.728128,-117.228302,-2.200000048,-109
3752,32.72694016,-117.2282486,32.72869054,-117.2282486,-2.799999952,-112
3754,32.72694016,-117.2282944,32.72869054,-117.2282944,-4,-114
3763,32.72694016,-117.2282715,32.72869054,-117.2282715,-12.80000019,-123
3798,32.72694016,-117.228096,32.72869054,-117.228096,-8.5,-119
3832,32.72694016,-117.2282257,32.73386694,-117.2282257,-14.80000019,-119
3858,32.72694016,-117.2281647,32.72869054,-117.2281647,0.5,-109
3988,32.72694016,-117.2282333,32.72869054,-117.2282333,-5.5,-117
4008,32.72694016,-117.2284775,32.728128,-117.2284775,4.800000191,-102
4317,32.72694016,-117.2283096,32.74718145,-117.2283096,-12.19999981,-121
4339,32.72694016,-117.2282791,32.73186885,-117.2282791,-14.19999981,-131
4404,32.72694016,-117.2282791,32.73386694,-117.2282791,-10.80000019,-117
4427,32.72694016,-117.2282944,32.72037261,-117.2282944,-3.200000048,-115
4430,32.72694016,-117.2282791,32.73386694,-117.2282791,-8.199999809,-113
4478,32.72694016,-117.2282715,32.72037261,-117.2282715,-4.5,-114
4656,32.72694016,-117.2283096,32.73579456,-117.2283096,-11.19999981,-121
4684,32.72694016,-117.2283173,32.74718145,-117.2283173,-12,-122
4689,32.72694016,-117.2282867,32.72037261,-117.2282867,-7.5,-115
4694,32.72694016,-117.2283173,32.728128,-117.2283173,8.800000191,-95
4696,32.72694016,-117.2283096,32.72037261,-117.2283096,-8.5,-117
4702,32.72694016,-117.2282791,32.73579456,-117.2282791,-6.199999809,-120
4768,32.72694016,-117.228302,32.73579456,-117.228302,-5.5,-113
4834,32.72694016,-117.2282562,32.73386694,-117.2282562,-6,-111
4905,32.72694016,-117.2283249,32.72869054,-117.2283249,3,-108
5191,32.72694016,-117.2284241,32.728128,-117.2284241,-5.199999809,-117
5457,32.72694016,-117.2281876,32.72671525,-117.2281876,-9.199999809,-124
5956,32.72694016,-117.2283478,32.73386694,-117.2283478,-10.80000019,-118
6000,32.72694016,-117.2281723,32.72869054,-117.2281723,4.199999809,-107
6005,32.72694016,-117.228302,32.72869054,-117.228302,-0.800000012,-109
6076,32.72694016,-117.2282867,32.73386694,-117.2282867,-14.5,-119
6080,32.72694016,-117.2283478,32.72312371,-117.2283478,-13.5,-123
6125,32.72694016,-117.2282867,32.72037261,-117.2282867,-3.5,-117
6155,32.72694016,-117.2282944,32.72452943,-117.2282944,-11.19999981,-126
6196,32.72694016,-117.2283096,32.72671525,-117.2283096,-15.80000019,-130
6211,32.72694016,-117.2283173,32.73386694,-117.2283173,-14.80000019,-120
6355,32.72694016,-117.2283554,32.72869054,-117.2283554,1,-110
6388,32.72694016,-117.2282562,32.72452943,-117.2282562,-11.5,-124
6423,32.72694016,-117.228302,32.72869054,-117.228302,1.799999952,-111
6429,32.72694016,-117.2283173,32.72869054,-117.2283173,1.5,-112
6475,32.72694016,-117.2283325,32.72869054,-117.2283325,-3.799999952,-116
6477,32.72694016,-117.2283325,32.73386694,-117.2283325,-14.5,-119
6510,32.72694016,-117.2284164,32.72452943,-117.2284164,-16.79999924,-128
6540,32.72694016,-117.228363,32.72312371,-117.228363,-13.19999981,-120
6545,32.72694016,-117.2283173,32.72869054,-117.2283173,-4,-117
6551,32.72694016,-117.2283249,32.72312371,-117.2283249,-8.5,-118
6569,32.72694016,-117.228363,32.72312371,-117.228363,-12.80000019,-124
3597,32.72694397,-117.2283096,32.72869054,-117.2283096,6.5,-101
3605,32.72694397,-117.2283859,32.72869054,-117.2283859,4.199999809,-107
3627,32.72694397,-117.2283325,32.72869054,-117.2283325,-6.199999809,-119
3735,32.72694397,-117.2282181,32.72869054,-117.2282181,-2.200000048,-111
3869,32.72694397,-117.2284546,32.72869054,-117.2284546,-1.200000048,-114
3889,32.72694397,-117.2282486,32.728128,-117.2282486,8,-100
4167,32.72694397,-117.2283859,32.73386694,-117.2283859,-15.80000019,-120
4341,32.72694397,-117.2282715,32.72869054,-117.2282715,9.199999809,-98
4346,32.72694397,-117.2282715,32.72869054,-117.2282715,6.800000191,-96
4351,32.72694397,-117.2282867,32.73186885,-117.2282867,-15.19999981,-133
4394,32.72694397,-117.2282791,32.73186885,-117.2282791,-15.80000019,-134
4477,32.72694397,-117.2282944,32.73386694,-117.2282944,-9.199999809,-114
4504,32.72694397,-117.2282867,32.72869054,-117.2282867,8,-97
4506,32.72694397,-117.2282867,32.73186885,-117.2282867,-15.19999981,-132
4682,32.72694397,-117.228302,32.72869054,-117.228302,9.800000191,-94
4686,32.72694397,-117.2283249,32.71309686,-117.2283249,-16,-124
